lqa_sheet,main_sheet,column,key,lqa_row,main_row,status,main_value,lqa_value
Record,Record,English_Steam,Record.Erenayuta-32,616,616,DIFF_SAME_SHEET,"""Whoa, amazing... So this is Erena the porn star's pussy...""","""Whoa, amazing... So this is Elena the porn star's pussy..."""
Record,Record,English_Steam,Record.Erenayuta-38,628,628,DIFF_SAME_SHEET,"""I won't lose to Erena♥ Of course I'll win♥""","""I won't lose to Elena♥ Of course I'll win♥"""
Record,Record,English_Steam,Record.Erenayuta-41,634,634,DIFF_SAME_SHEET,"Almost simultaneously, both Erena and Nayuta were filled with hot jizz.","Almost simultaneously, both Elena and Nayuta were filled with hot jizz."
Record,Record,English_Steam,Record.Erenayuta-48,648,648,DIFF_SAME_SHEET,Then the next men approached Nayuta and Erena.,Then the next men approached Nayuta and Elena.
Record,Record,English_Steam,Record.Erenayuta-55,662,662,DIFF_SAME_SHEET,And so Erena and Nayuta engaged in the public service competition all night long.,And so Elena and Nayuta engaged in the public service competition all night long.
Record,Record,English_Steam,Record.Erenayuta-73,698,698,DIFF_SAME_SHEET,"Erena and Nayuta had already accepted countless men and their cocks, and no longer had any resistance to being cum dumpsters.","Elena and Nayuta had already accepted countless men and their cocks, and no longer had any resistance to being cum dumpsters."
Record,Record,English_Steam,Record.Erenayuta-83,718,718,DIFF_SAME_SHEET,"Saying that, the man began urinating inside Erena.","Saying that, the man began urinating inside Elena."
Record,Record,English_Steam,Record.Erenayuta-91,734,734,DIFF_SAME_SHEET,"""W-wait, m-me too♥ Please urinate on me too♥ I can't let Erena win♥""","""W-wait, m-me too♥ Please urinate on me too♥ I can't let Elena win♥"""
Record,Record,English_Steam,Record.SeikakuEquip-2,812,812,DIFF_SAME_SHEET,"In one room of the Fallen Foundation’s underground hideout, the sounds of machinery and running water echoed through the air.","In a room in the Forren Foundation's underground hideout, there was a room echoing with the sound of machines and water."
Record,Record,English_Steam,Record.SeikakuEquip-15,838,838,DIFF_SAME_SHEET,"After Erena's body was dissolved and processed, she was being used as a pussy in Kei, who had become a sex doll.","After Elena's body was dissolved and processed, she was being used as a pussy in Kei, who had become a sex doll."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC-P-5,14,14,DIFF_SAME_SHEET,"""Today's progress. Re-education depth at 36%... not much advancement.""","""Today's progress. Brainwashing depth at 36%... not much advancement."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC-P-9,22,22,DIFF_SAME_SHEET,"""Perhaps she has resistance to re-educating...? We'll need to report this to Technical Executive Kei.""","""Perhaps she has resistance to brainwashing...? We'll need to report this to Technical Executive Kei."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC-P-18,43,43,DIFF_SAME_SHEET,"""Production Exec Akiho, Finance Exec Erena, Military Exec Nayuta, Tech Exec Kei. Reports.""","""...Now then, Production Executive Akiho, Finance Executive Elena, Military Executive Nayuta, Technical Executive Kei, please give your reports."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC-P-31,71,71,DIFF_SAME_SHEET,"""These are soldiers created by capturing ordinary people and performing simple pseudo-Holy Core implant surgery and re-education.""","""These are soldiers created by capturing ordinary people and performing simple pseudo-Holy Core implant surgery and brainwashing."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC-P-89,192,192,DIFF_SAME_SHEET,"""And... Erena is there... I absolutely want to get her back!""","""And... Elena is there... I absolutely want to get her back!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-7,229,229,DIFF_SAME_SHEET,"""The Seidō Group was apparently developing it to support Holy Core Battlemaidens... They say its combat power rivals Nayuta's.""","""The Seidou Group was apparently developing it to support Holy Core Battlemaidens... They say its combat power rivals Nayuta's."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-10,237,237,DIFF_SAME_SHEET,"""It's at a facility under Seidō Group's control. However...""","""It's at a facility under Seidou Group's control. However..."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-12,241,241,DIFF_SAME_SHEET,"""The storage facility is under Foundation control and heavily guarded... Now it's difficult to enter without Erena's permission.""","""The storage facility is under Foundation control and heavily guarded... Now it's difficult to enter without Elena's permission."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-14,245,245,DIFF_SAME_SHEET,"""...So we just need to kidnap Erena Seidō and force her to open it.""","""...So we just need to kidnap Elena Seidou and force her to open it."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-16,249,249,DIFF_SAME_SHEET,"""If possible, we could persuade her... If not, if we had something to prove it's Erena's directive... like an ID card...?""","""If possible, we could persuade her... If not, if we had something to prove it's Elena's directive... like an ID card...?"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-17,251,251,DIFF_SAME_SHEET,"""But... how do you plan to approach Erena Seidō?""","""But... how do you plan to approach Elena Seidou?"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-30,277,277,DIFF_SAME_SHEET,"""I... for peace! ...I fight to restore the peaceful daily life with Erena and all the Holy Core Battlemaidens...!""","""I... for peace! ...I fight to restore the peaceful daily life with Elena and all the Holy Core Battlemaidens...!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-98,414,414,DIFF_SAME_SHEET,(Spread the Foundation's control through fear and lust.),(Spread the Foundation's control through fear and lust.]
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-105,428,428,DIFF_SAME_SHEET,And so Hisui's re-education program continued for a while...,And so Hisui's brainwashing program continued for a while...
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-126,470,470,DIFF_SAME_SHEET,(Nah♥ N-no...♥! I'm a Holy Core Battlemaiden...♥ This level of re-education...!),(Nah♥ N-no...♥! I'm a Holy Core Battlemaiden...♥ This level of brainwashing...!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-159,540,540,DIFF_SAME_SHEET,"(...Haa, haa, I managed to withstand the re-education... right...?)","(...Haa, haa, I managed to withstand the brainwashing... right...?)"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-1-171,564,564,DIFF_SAME_SHEET,(...In that case! Maybe I can get closer to Erena...!),(...In that case! Maybe I can get closer to Elena...!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-2-21,624,624,DIFF_SAME_SHEET,(Senior executive unit...! There I might be able to get close to Erena...!),(Senior executive unit...! There I might be able to get close to Elena...!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-2-25,632,632,DIFF_SAME_SHEET,"(Yes! Now I can get closer to the Foundation... no, to Erena...!)","(Yes! Now I can get closer to the Foundation... no, to Elena...!)"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-2-28,638,638,DIFF_SAME_SHEET,"(Still, I'm a junior soldier now... I need to focus on what's in front of me to get closer to Erena...!)","(Still, I'm a junior soldier now... I need to focus on what's in front of me to get closer to Elena...!)"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-2-61,709,709,DIFF_SAME_SHEET,"""Why is a junior soldier acting embarrassed? Want to be sent back to the re-educating device?""","""Why is a junior soldier acting embarrassed? Want to be sent back to the brainwashing device?"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-2-118,823,823,DIFF_SAME_SHEET,(Yes! Now I'm even closer... Yes! To Erena...!),(Yes! Now I'm even closer... Yes! To Elena...!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-6,848,848,DIFF_SAME_SHEET,"(But... I still haven't been able to locate Erena... As expected, being a junior soldier has its limits...)","(But... I still haven't been able to locate Elena... As expected, being a junior soldier has its limits...)"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-19,876,876,DIFF_SAME_SHEET,"""Yeah, it was good... Oh, that's right! I work under executive fiend Erena...""","""Yeah, it was good... Oh, that's right! I work under executive fiend Elena..."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-20,878,878,DIFF_SAME_SHEET,(Erena... Erena...?!),(Elena... Elena...?!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-24,886,886,DIFF_SAME_SHEET,"""Plus, Erena will be at the shoot... It's not often that a junior soldier gets to meet a high-ranking executive up close.""","""Plus, Elena will be at the shoot... It's not often that a junior soldier gets to meet a high-ranking executive up close."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-25,888,888,DIFF_SAME_SHEET,(Violating civilians is concerning... but this is my chance to get close to Erena!),(Violating civilians is concerning... but this is my chance to get close to Elena!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-28,896,896,DIFF_SAME_SHEET,"(...The filming day has finally arrived... If everything goes as planned, Erena will be here today...!)","(...The filming day has finally arrived... If everything goes as planned, Elena will be here today...!)"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-30,900,900,DIFF_SAME_SHEET,(...Today is the big day... I absolutely must meet Erena!),(...Today is the big day... I absolutely must meet Elena!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-36,912,912,DIFF_SAME_SHEET,(...I knew it! Erena!),(...I knew it! Elena!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-38,916,916,DIFF_SAME_SHEET,"(...I don't understand the circumstances, but... Erena is still...)","(...I don't understand the circumstances, but... Elena is still...)"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-52,946,946,DIFF_SAME_SHEET,(...Just a little more and I can reach Erena-senpai... This is the final push...),(...Just a little more and I can reach Elena-senpai... This is the final push...)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-76,994,994,DIFF_SAME_SHEET,(My pussy is tingling♥ it feels good... ugh♥ this is all... because of that weird education...♥),(My pussy is tingling♥ it feels good... ugh♥ this is all... because of that weird brainwashing...♥)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-78,998,998,DIFF_SAME_SHEET,(Haah♥ if Erena saw me like this...♥),(Haah♥ if Elena saw me like this...♥)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-122,1088,1088,DIFF_SAME_SHEET,(Erena is over there... now's my chance...!),(Elena is over there... now's my chance...!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-124,1094,1094,DIFF_SAME_SHEET,Hisui found an opening when Erena was alone and rushed to her.,Hisui found an opening when Elena was alone and rushed to her.
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-127,1100,1100,DIFF_SAME_SHEET,"(...Eh, Erena... right?)","(...Eh, Elena... right?)"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-130,1106,1106,DIFF_SAME_SHEET,"""It's me! Erena...!""","""It's me! Elena...!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-137,1120,1120,DIFF_SAME_SHEET,"""...Erena, about you being a Foundation executive... that's not real, is it...?""","""...Elena, about you being a Foundation executive... that's not real, is it...?"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-145,1136,1136,DIFF_SAME_SHEET,"At that moment, purple light rose from Erena and enveloped her body.","At that moment, purple light rose from Elena and enveloped her body."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-152,1150,1150,DIFF_SAME_SHEET,"Just when Erena was about to strike Hisui down, something broke through the ceiling and came into the room.","Just when Elena was about to strike Hisui down, something broke through the ceiling and came into the room."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-155,1156,1156,DIFF_SAME_SHEET,"""I found you, Erena Seidō!! Haah!!""","""I found you, Elena Seidou!! Haah!!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-157,1160,1160,DIFF_SAME_SHEET,"As Daiya swung her sword, Erena's wrist was severed along with her spear and flew through the air.","As Daiya swung her sword, Elena's wrist was severed along with her spear and flew through the air."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC1-3-159,1164,1164,DIFF_SAME_SHEET,"""I am Holy Core Battlemaiden Diamond! Erena Seidō, I condemn you for the crime of betraying the Holy Core Battlemaidens and peace!""","""I am Holy Core Battlemaiden Diamond! Elena Seidou, I condemn you for the crime of betraying the Holy Core Battlemaidens and peace!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-5,1179,1179,DIFF_SAME_SHEET,"""The perimeter is completely secured. Erena Seidō, resistance is futile.""","""The perimeter is completely secured. Elena Seidou, resistance is futile."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-7,1183,1183,DIFF_SAME_SHEET,"""...Good work, Hisui. Thanks to you, we were able to corner Erena Seidō.""","""...Good work, Hisui. Thanks to you, we were able to corner Elena Seidou."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-14,1197,1197,DIFF_SAME_SHEET,"""...Erena Seidō, you will come with us as a prisoner.""","""...Elena Kijofuji, you will come with us as a prisoner."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-16,1201,1201,DIFF_SAME_SHEET,"Erena's entire body pulsated, and flesh bulged from the severed arm's stump.","Elena's entire body pulsated, and flesh bulged from the severed arm's stump."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-18,1205,1205,DIFF_SAME_SHEET,"""E-Erena...?!""","""E-Elena...?!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-20,1209,1209,DIFF_SAME_SHEET,"Erena's entire body turned red, and countless tentacles emerged from her body.","Elena's entire body turned red, and countless tentacles emerged from her body."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-31,1231,1231,DIFF_SAME_SHEET,"""Ah... but... E-Erena...?""","""Ah... but... E-Elena...?"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-36,1243,1243,DIFF_SAME_SHEET,Several minutes after the battle between Daiya and Erena began,Several minutes after the battle between Daiya and Elena began
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-42,1255,1255,DIFF_SAME_SHEET,"An arrow pierced Erena's body, and the tentacles stopped moving for a moment.","An arrow pierced Elena's body, and the tentacles stopped moving for a moment."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-44,1259,1259,DIFF_SAME_SHEET,"Seizing the opportunity, Daiya cut off several of Erena's tentacles.","Seizing the opportunity, Daiya cut off several of Elena's tentacles."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-49,1269,1269,DIFF_SAME_SHEET,"""Even if it's Erena... she's just a fiend now... I've made my resolve!""","""Even if it's Elena... she's just a fiend now... I've made my resolve!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-53,1277,1277,DIFF_SAME_SHEET,"However, Daiya and Hisui steadily cut off Erena's tentacles.","However, Daiya and Hisui steadily cut off Elena's tentacles."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-58,1287,1287,DIFF_SAME_SHEET,Daiya stopped her sword aimed at Erena and retreated.,Daiya stopped her sword aimed at Elena and retreated.
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-63,1297,1297,DIFF_SAME_SHEET,Crash!,"Crash!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-75,1325,1325,DIFF_SAME_SHEET,"Daiya had been utterly defeated by Nayuta and Erena, and was already half unconscious.","Daiya had been utterly defeated by Nayuta and Elena, and was already half unconscious."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-0-80,1335,1335,DIFF_SAME_SHEET,"""Erena, killing capture targets violates orders.""","""Elena, killing capture targets violates orders."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-1-11,1388,1388,DIFF_SAME_SHEET,"""Fufu, please do your best. Now then...""","""Fufu, please do your best. Now then..."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-1-25,1420,1420,DIFF_SAME_SHEET,Seidō Group Secret Warehouse,Seidou Group Secret Warehouse
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-1-26,1422,1422,DIFF_SAME_SHEET,"""KIIIIII! And so, under senior executive Erena's orders, I'm here to secretly inspect the powered suits!""","""KIIIIII! And so, under senior executive Elena's orders, I'm here to secretly inspect the powered suits!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-1-31,1432,1432,DIFF_SAME_SHEET,(That's right! ...While I got the soldier uniform... I was in such a rush that I don't have anything to prove this is Erena's order...!),(That's right! ...While I got the soldier uniform... I was in such a rush that I don't have anything to prove this is Elena's order...!)
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-1-86,1544,1544,DIFF_SAME_SHEET,"""Mmph♥ slurp♥ sluuurp♥ nnn♥""","""Mmph♥ slurp♥ sluuurp♥ nnn♥"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-1-99,1576,1576,DIFF_SAME_SHEET,"""This is the powered suit the Seidō Group was developing...""","""This is the powered suit the Seidou Group was developing..."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-2-37,1671,1671,DIFF_SAME_SHEET,"“Hah… hah… I’m not really sure what happened, but… it seems to have worked. Thank you, Kei.”","""Haah... haah... I don't quite understand... but it seems to have worked? Thank you, Kei."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-11,1753,1753,DIFF_SAME_SHEET,"""I plan to re-educate all the other fiends and executives as my pawns and soldiers.""","""I plan to re-brainwash all the other fiends and executives as my pawns and soldiers."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-16(1),1767,1767,DIFF_SAME_SHEET,"""You clearly tampered with the soldier management system. Naturally, I have backups.""","""There's no way you haven't tampered with the soldier management system. Of course I have backups."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-21(1),1787,1787,DIFF_SAME_SHEET,"""You tried to overthrow the organization. That's considered a grave betrayal.""","""You attempted to overthrow the organization, and that is considered a serious act of betrayal."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-33,1817,1817,DIFF_SAME_SHEET,"""Guh...! I see... You're trying to re-educate me with the soldier conversion device to make me obey the organization.""","""Guh...! I see... You're trying to brainwash me with the soldier conversion device to make me obey the organization."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-51,1853,1853,DIFF_SAME_SHEET,"Kei then focused and attempted to connect to the re-educating device, but...","Kei then focused and attempted to connect to the brainwashing device, but..."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-72,1897,1897,DIFF_SAME_SHEET,Several dozen hours after Kei’s modification began...,Several dozen hours after Kei's modification began
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-80,1913,1913,DIFF_SAME_SHEET,"""Noooh?! Ohooh♥!!? Whash... happeniiing♥?!!""","""Noooh?! Ohooh♥!!? Whash... happeniiing♥?!!"
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-90,1933,1933,DIFF_SAME_SHEET,"Kei desperately resists, but with her intelligence diminished, she can barely even think anymore.","Kei desperately resisted, but with her reduced intelligence, she could barely think."
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-109,1971,1971,DIFF_SAME_SHEET,―――――――――――,...
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-110,1973,1973,DIFF_SAME_SHEET,――――――――,...
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-111,1975,1975,DIFF_SAME_SHEET,――――,...
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-122,2000,2000,DIFF_SAME_SHEET,"“Eh? Haha… no way! Kei-chan, who’s always acting so cool, ended up like this? Ahahahaha!”","""What... No way?! Kei was always so composed... AHAHAHAHA!!!"""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-130(1),2018,2018,DIFF_SAME_SHEET,"""I spared her self-awareness. Her intelligence is backed up, so she can be restored.""","""Out of mercy, I left her self-awareness. Intelligence is backed up too, so restoration is possible."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-131(1),2020,2020,DIFF_SAME_SHEET,"""If she proves loyal as a junior soldier, I'll let her return as an executive.""","""If she accomplishes things as a junior soldier and shows loyalty to the organization, I'll give her a chance to return as an executive."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-144(1),2050,2050,DIFF_SAME_SHEET,"""...Junior Soldier K22. Serve under 072 and prove your loyalty to the Foundation.""","""...Junior soldier K22. Give your all in mission execution under 072 to demonstrate loyalty to the Foundation."""
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-148,2060,2060,DIFF_SAME_SHEET,――――――――,...
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-149,2062,2062,DIFF_SAME_SHEET,――――,...
DLCメインストーリー,DLCメインストーリー,English_Steam,Dialog.DLC2-3-150,2064,2064,DIFF_SAME_SHEET,ー,...
Hisui,Hisui,English_Steam,Hisui.Fallen1-49,104,104,DIFF_SAME_SHEET,(The re-educating... it's more powerful than last time...?!),(The brainwashing... it's more powerful than last time...?!)
Hisui,Hisui,English_Steam,Hisui.Fallen1-53,112,112,DIFF_SAME_SHEET,(T-this is bad... at this rate I'll really be re-educated...),(T-this is bad... at this rate I'll really be brainwashed...)
Hisui,Hisui,English_Steam,Hisui.Fallen1-74,156,156,DIFF_SAME_SHEET,(N-no...! If I'm re-educated without my Holy Core Battlemaiden powers... I'll really become a soldier...?!),(N-no...! If I'm brainwashed without my Holy Core Battlemaiden powers... I'll really become a soldier...?!)
Hisui,Hisui,English_Steam,Hisui.Fallen1-98,204,204,DIFF_SAME_SHEET,(And... Erena too...! Someday I'll get her back...!),(And... Elena too...! Someday I'll get her back...!)
Hisui,Hisui,English_Steam,Hisui.Fallen1-152,320,320,DIFF_SAME_SHEET,"[Re-educating complete. K46, report.]","[Brainwashing complete. K46, report.]"
Hisui,Hisui,English_Steam,Hisui.Fallen1-153,322,322,DIFF_SAME_SHEET,"""KIIIIII! K46, re-educating complete!""","""KIIIIII! K46, brainwashing complete!"""
Hisui,Hisui,English_Steam,Hisui.Fallen2-12,374,374,DIFF_SAME_SHEET,"""Man, this is a great job... Every day newly re-educated women suck on us!""","""Man, this is a great job... Every day newly brainwashed women suck on us!"""
Hisui,Hisui,English_Steam,Hisui.Fallen2-28,406,406,DIFF_SAME_SHEET,"""Was she some kind of slut before the re-educating...?!""","""Was she some kind of slut before the brainwashing...?!"""
Hisui,Hisui,English_Steam,Hisui.Fallen3-60,708,708,DIFF_SAME_SHEET,(...Again... this re-educating device...),(...Again... this brainwashing device...)
Hisui,Hisui,English_Steam,Hisui.Fallen3-68,724,724,DIFF_SAME_SHEET,And so the sense of unease that had sprouted in K46 was completely erased along with the re-educating.,And so the sense of unease that had sprouted in K46 was completely erased along with the brainwashing.
Hisui,Hisui,English_Steam,Hisui.Fallen3-78,744,744,DIFF_SAME_SHEET,――――――――,...
Hisui,Hisui,English_Steam,Hisui.Fallen3-79,746,746,DIFF_SAME_SHEET,――――,...
Hisui,Hisui,English_Steam,Hisui.Fallen3-80,748,748,DIFF_SAME_SHEET,ー,...
Hisui DLC2,Hisui,English_Steam,Hisui.Horny1-17,36,784,DIFF_GLOBAL_KEY_MATCH,"""Guh... I, a Holy Core Battlemaiden... Erena Seidō, losing to such weak soldiers...!""","""Guh... I, a Holy Core Battlemaiden... Elena Seidou, losing to such weak soldiers...!"""
Hisui DLC2,Hisui,English_Steam,Hisui.Horny1-67,136,884,DIFF_GLOBAL_KEY_MATCH,"""Aah♥, I-I want it♥, I can't win♥, Erena Seidō♥ has been defeated by the soldier's cock♥""","""Aah♥, I-I want it♥, I can't win♥, Elena Seidou♥ has been defeated by the soldier's cock♥"""
Hisui DLC2,Hisui,English_Steam,Hisui.Core1-18,376,1124,DIFF_GLOBAL_KEY_MATCH,"""Yes, unfortunately... Before you were re-educated as a soldier, you were a Holy Core Battlemaiden.""","""Yes, unfortunately... Before you were brainwashed as a soldier, you were a Holy Core Battlemaiden."""
Hisui DLC2,Hisui,English_Steam,Hisui.Core1-55,450,1198,DIFF_GLOBAL_KEY_MATCH,"""Hooh♥, the Holy Core♥ is coming out! My♥""","""Hooh♥, the Holy Core♥ is coming out! Of my♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-2,6,528,DIFF_GLOBAL_KEY_MATCH,Heh♥ heh♥ did you call for me♥ Lady Nayuta♥!,"""Heh♥ heh♥ did you call for me♥ Lady Nayuta♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-3,8,530,DIFF_GLOBAL_KEY_MATCH,Fufu♥ what a good girl! You pathetic and pitiful Daiya♥,"""Fufu♥ what a good girl! You pathetic and pitiful Daiya♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-4,10,532,DIFF_GLOBAL_KEY_MATCH,There's no other reason I called you here. Today you'll serve Master together with me.,"""There's no other reason I called you here. Today you'll serve Master together with me."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-5,12,534,DIFF_GLOBAL_KEY_MATCH,Heh♥ Woof♥ I'm so happy♥!,"""Heh♥ Woof♥ I'm so happy♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-6,14,536,DIFF_GLOBAL_KEY_MATCH,"That being the case, I'll return your limbs to you. Now, let's go to Master together♥","""That being the case, I'll return your limbs to you. Now, let's go to Master together♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-7,16,538,DIFF_GLOBAL_KEY_MATCH,Woof♥ Master♥ I'll serve you♥!!,"""Woof♥ Master♥ I'll serve you♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-10,24,546,DIFF_GLOBAL_KEY_MATCH,"Mmchu♥, slurp♥, mmm♥...","""Mmchu♥, slurp♥, mmm♥..."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-11,26,548,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, slurp♥, lick♥...","""Haa♥, haa♥, slurp♥, lick♥..."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-12,28,550,DIFF_GLOBAL_KEY_MATCH,"Haa♥, how is it... Master♥","""Haa♥, how is it... Master♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-13,30,552,DIFF_GLOBAL_KEY_MATCH,Our♥... pig service♥... please enjoy it to the fullest...♥,"""Our♥... pig service♥... please enjoy it to the fullest...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-14,32,554,DIFF_GLOBAL_KEY_MATCH,"Gufufu...! Good work, you pigs!","""Gufufu...! Good work, you pigs!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-15,34,556,DIFF_GLOBAL_KEY_MATCH,"Come on, Daiya... This is the cock that's going to fuck us...♥ We need to clean it more thoroughly...♥","""Come on, Daiya... This is the cock that's going to fuck us...♥ We need to clean it more thoroughly...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-16,36,558,DIFF_GLOBAL_KEY_MATCH,"Yes...♥ Lady Nayuta... lick♥, lick♥, chuuu♥","""Yes...♥ Lady Nayuta... lick♥, lick♥, chuuu♥"""
